payment_id,payment_reference,loan_id,emi_number,payment_date,emi_amount,principal_paid,interest_paid,late_fee,payment_method,payment_status,remaining_balance
41267,BKAIPAY94108545,1376,4,2026-08-04,76068.31,45473.44,30594.87,0,Auto Debit,Paid,722560.29
41268,BKAIPAY72050054,1376,5,2026-09-03,76068.31,59853.44,16214.87,0,Auto Debit,Paid,662706.85
41269,BKAIPAY53813026,1376,6,2026-10-03,76068.31,46232.88,29835.43,0,Auto Debit,Paid,616473.97
41270,BKAIPAY72058808,1376,7,2026-11-02,76068.31,50694.85,25373.46,0,UPI,Paid,565779.12
41271,BKAIPAY81799622,1376,8,2026-12-02,76068.31,42336.73,33731.58,1169,Auto Debit,Late,523442.39
41272,BKAIPAY85896968,1376,9,2027-01-01,76068.31,60273.79,15794.52,0,NEFT,Paid,463168.6
41273,BKAIPAY63510873,1376,10,2027-01-31,76068.31,42916.44,33151.87,0,Cheque,Paid,420252.16
41274,BKAIPAY26912937,1376,11,2027-03-02,76068.31,47236.5,28831.81,0,Cash,Paid,373015.66
41275,BKAIPAY13857426,1376,12,2027-04-01,76068.31,54564.87,21503.44,0,UPI,Paid,318450.79
41276,BKAIPAY96244034,1377,1,2026-06-02,49990.14,30533.62,19456.52,0,Cheque,Paid,1869091.7
41277,BKAIPAY91096303,1377,2,2026-07-02,49990.14,27717.42,22272.72,0,UPI,Paid,1841374.28
41278,BKAIPAY51558180,1377,3,2026-08-01,49990.14,39719.76,10270.38,0,UPI,Paid,1801654.52
41279,BKAIPAY51353963,1377,4,2026-08-31,49990.14,35370.08,14620.06,0,Auto Debit,Paid,1766284.44
41280,BKAIPAY77372415,1377,5,2026-09-30,49990.14,29632.98,20357.16,0,UPI,Paid,1736651.46
41281,BKAIPAY97311580,1377,6,2026-10-30,49990.14,35467.94,14522.2,0,Auto Debit,Paid,1701183.52
41282,BKAIPAY45965286,1377,7,2026-11-29,49990.14,31680.27,18309.87,0,UPI,Paid,1669503.25
41283,BKAIPAY50718028,1377,8,2026-12-29,49990.14,38761.8,11228.34,0,NEFT,Paid,1630741.45
41284,BKAIPAY82903782,1377,9,2027-01-28,49990.14,29468.59,20521.55,0,Cash,Paid,1601272.86
41285,BKAIPAY83472129,1377,10,2027-02-27,49990.14,27836.71,22153.43,0,Auto Debit,Paid,1573436.15
41286,BKAIPAY65658552,1377,11,2027-03-29,49990.14,32857.5,17132.64,0,UPI,Paid,1540578.65
41287,BKAIPAY24046539,1377,12,2027-04-28,49990.14,30453.14,19537.0,0,IMPS,Paid,1510125.51
41288,BKAIPAY86748954,1377,13,2027-05-28,49990.14,34316.35,15673.79,0,UPI,Paid,1475809.16
41289,BKAIPAY38482326,1377,14,2027-06-27,49990.14,32797.53,17192.61,0,Cash,Paid,1443011.63
41290,BKAIPAY77195340,1377,15,2027-07-27,49990.14,28434.45,21555.69,0,UPI,Paid,1414577.18
41291,BKAIPAY95775094,1377,16,2027-08-26,49990.14,28364.18,21625.96,0,Auto Debit,Paid,1386213.0
41292,BKAIPAY39466748,1377,17,2027-09-25,49990.14,36638.17,13351.97,0,Cash,Paid,1349574.83
41293,BKAIPAY49865400,1377,18,2027-10-25,49990.14,36199.09,13791.05,0,Auto Debit,Paid,1313375.74
41294,BKAIPAY58042555,1377,19,2027-11-24,49990.14,39445.58,10544.56,1493,NEFT,Late,1273930.16
41295,BKAIPAY99353204,1377,20,2027-12-24,49990.14,32140.0,17850.14,0,UPI,Paid,1241790.16
41296,BKAIPAY91841822,1377,21,2028-01-23,49990.14,36664.5,13325.64,0,Auto Debit,Paid,1205125.66
41297,BKAIPAY23188512,1377,22,2028-02-22,49990.14,36366.78,13623.36,0,Auto Debit,Paid,1168758.88
41298,BKAIPAY34182277,1377,23,2028-03-23,49990.14,30702.47,19287.67,0,Cash,Paid,1138056.41
41299,BKAIPAY48012528,1377,24,2028-04-22,49990.14,35637.25,14352.89,0,UPI,Paid,1102419.16
41300,BKAIPAY99358017,1377,25,2028-05-22,49990.14,38341.53,11648.61,0,UPI,Paid,1064077.63
41301,BKAIPAY42620456,1377,26,2028-06-21,49990.14,33846.24,16143.9,0,UPI,Paid,1030231.39
41302,BKAIPAY58008354,1377,27,2028-07-21,49990.14,28665.72,21324.42,784,UPI,Late,1001565.67
41303,BKAIPAY15962710,1377,28,2028-08-20,49990.14,30668.51,19321.63,610,UPI,Late,970897.16
41304,BKAIPAY61597797,1377,29,2028-09-19,49990.14,35672.29,14317.85,932,Auto Debit,Missed,935224.87
41305,BKAIPAY59829329,1377,30,2028-10-19,49990.14,30456.04,19534.1,0,NEFT,Paid,904768.83
41306,BKAIPAY92031491,1377,31,2028-11-18,49990.14,30228.17,19761.97,0,Auto Debit,Paid,874540.66
41307,BKAIPAY92730286,1377,32,2028-12-18,49990.14,31294.25,18695.89,0,Auto Debit,Paid,843246.41
41308,BKAIPAY64874605,1377,33,2029-01-17,49990.14,34147.54,15842.6,0,Cash,Paid,809098.87
41309,BKAIPAY29220332,1377,34,2029-02-16,49990.14,36074.61,13915.53,0,Auto Debit,Paid,773024.26
41310,BKAIPAY76483156,1377,35,2029-03-18,49990.14,35373.3,14616.84,0,Cash,Paid,737650.96
41311,BKAIPAY24102678,1377,36,2029-04-17,49990.14,32716.47,17273.67,0,Auto Debit,Paid,704934.49
41312,BKAIPAY23372120,1377,37,2029-05-17,49990.14,29516.15,20473.99,0,Auto Debit,Paid,675418.34
41313,BKAIPAY87788663,1377,38,2029-06-16,49990.14,30291.16,19698.98,0,Cash,Paid,645127.18
41314,BKAIPAY98911432,1378,1,2025-11-18,18610.56,10927.09,7683.47,0,IMPS,Paid,659053.07
41315,BKAIPAY77219933,1378,2,2025-12-18,18610.56,14372.54,4238.02,0,Auto Debit,Paid,644680.53
41316,BKAIPAY30014584,1378,3,2026-01-17,18610.56,11844.38,6766.18,0,Auto Debit,Paid,632836.15
41317,BKAIPAY99767141,1378,4,2026-02-16,18610.56,12474.4,6136.16,0,Auto Debit,Paid,620361.75
41318,BKAIPAY84401749,1378,5,2026-03-18,18610.56,10421.69,8188.87,0,IMPS,Paid,609940.06
41319,BKAIPAY70986893,1378,6,2026-04-17,18610.56,11064.97,7545.59,0,NEFT,Paid,598875.09
41320,BKAIPAY59476416,1378,7,2026-05-17,18610.56,14238.31,4372.25,0,NEFT,Paid,584636.78
41321,BKAIPAY19521275,1378,8,2026-06-16,18610.56,11549.44,7061.12,0,NEFT,Paid,573087.34
41322,BKAIPAY21581478,1378,9,2026-07-16,18610.56,14469.03,4141.53,0,UPI,Paid,558618.31
41323,BKAIPAY14156785,1378,10,2026-08-15,18610.56,13151.22,5459.34,0,Cash,Paid,545467.09
41324,BKAIPAY51096804,1378,11,2026-09-14,18610.56,13938.13,4672.43,0,Auto Debit,Paid,531528.96
41325,BKAIPAY84094460,1378,12,2026-10-14,18610.56,14777.61,3832.95,0,IMPS,Paid,516751.35
41326,BKAIPAY46490622,1378,13,2026-11-13,18610.56,14312.06,4298.5,0,NEFT,Paid,502439.29
41327,BKAIPAY64330828,1378,14,2026-12-13,18610.56,10821.21,7789.35,0,Auto Debit,Paid,491618.08
41328,BKAIPAY47864385,1378,15,2027-01-12,18610.56,13553.01,5057.55,0,Auto Debit,Paid,478065.07
41329,BKAIPAY95246123,1378,16,2027-02-11,18610.56,13458.48,5152.08,0,UPI,Paid,464606.59
41330,BKAIPAY36874614,1378,17,2027-03-13,18610.56,14554.13,4056.43,0,UPI,Paid,450052.46
41331,BKAIPAY83604334,1378,18,2027-04-12,18610.56,10735.65,7874.91,0,IMPS,Paid,439316.81
41332,BKAIPAY86888925,1378,19,2027-05-12,18610.56,14612.37,3998.19,0,Cheque,Paid,424704.44
41333,BKAIPAY84850489,1378,20,2027-06-11,18610.56,10344.49,8266.07,0,Cash,Paid,414359.95
41334,BKAIPAY13853403,1378,21,2027-07-11,18610.56,13900.54,4710.02,0,Auto Debit,Paid,400459.41
41335,BKAIPAY41907302,1378,22,2027-08-10,18610.56,11617.04,6993.52,0,UPI,Paid,388842.37
41336,BKAIPAY62188476,1378,23,2027-09-09,18610.56,13452.89,5157.67,0,NEFT,Paid,375389.48
41337,BKAIPAY58861117,1378,24,2027-10-09,18610.56,13409.53,5201.03,0,Auto Debit,Paid,361979.95
41338,BKAIPAY27621014,1378,25,2027-11-08,18610.56,13714.15,4896.41,0,Cheque,Paid,348265.8
41339,BKAIPAY88471278,1378,26,2027-12-08,18610.56,12020.37,6590.19,0,NEFT,Paid,336245.43
41340,BKAIPAY63779725,1378,27,2028-01-07,18610.56,13387.97,5222.59,0,Auto Debit,Paid,322857.46
41341,BKAIPAY38900849,1378,28,2028-02-06,18610.56,14385.55,4225.01,0,Auto Debit,Paid,308471.91
41342,BKAIPAY29064263,1378,29,2028-03-07,18610.56,12339.96,6270.6,0,Auto Debit,Paid,296131.95
41343,BKAIPAY80762542,1378,30,2028-04-06,18610.56,10338.43,8272.13,0,Cash,Paid,285793.52
41344,BKAIPAY76651196,1378,31,2028-05-06,18610.56,10313.13,8297.43,0,UPI,Paid,275480.39
41345,BKAIPAY63908324,1378,32,2028-06-05,18610.56,11889.23,6721.33,0,UPI,Paid,263591.16
41346,BKAIPAY63357801,1378,33,2028-07-05,18610.56,10602.26,8008.3,1244,NEFT,Late,252988.9
41347,BKAIPAY25154308,1378,34,2028-08-04,18610.56,14290.37,4320.19,0,UPI,Paid,238698.53
41348,BKAIPAY18265682,1378,35,2028-09-03,18610.56,12740.88,5869.68,0,Auto Debit,Paid,225957.65
41349,BKAIPAY23541435,1378,36,2028-10-03,18610.56,11572.06,7038.5,0,Auto Debit,Paid,214385.59
41350,BKAIPAY50008131,1379,1,2025-04-24,57505.53,40937.77,16567.76,0,NEFT,Paid,1396700.48
41351,BKAIPAY64060268,1379,2,2025-05-24,57505.53,33813.55,23691.98,0,IMPS,Paid,1362886.93
41352,BKAIPAY87601288,1379,3,2025-06-23,57505.53,42384.48,15121.05,0,Auto Debit,Paid,1320502.45
41353,BKAIPAY53594912,1379,4,2025-07-23,57505.53,43286.54,14218.99,0,NEFT,Paid,1277215.91
41354,BKAIPAY90261907,1379,5,2025-08-22,57505.53,42362.97,15142.56,0,IMPS,Paid,1234852.94
41355,BKAIPAY97823755,1379,6,2025-09-21,57505.53,44676.31,12829.22,0,IMPS,Paid,1190176.63
41356,BKAIPAY29960647,1379,7,2025-10-21,57505.53,38057.46,19448.07,0,UPI,Paid,1152119.17
41357,BKAIPAY92957394,1379,8,2025-11-20,57505.53,44566.71,12938.82,0,UPI,Paid,1107552.46
41358,BKAIPAY29620327,1379,9,2025-12-20,57505.53,41535.32,15970.21,0,IMPS,Paid,1066017.14
41359,BKAIPAY58377359,1379,10,2026-01-19,57505.53,41356.64,16148.89,0,UPI,Paid,1024660.5
41360,BKAIPAY17878167,1379,11,2026-02-18,57505.53,41012.13,16493.4,0,IMPS,Paid,983648.37
41361,BKAIPAY31190082,1379,12,2026-03-20,57505.53,34750.39,22755.14,0,Auto Debit,Paid,948897.98
41362,BKAIPAY55368357,1379,13,2026-04-19,57505.53,43375.47,14130.06,0,NEFT,Paid,905522.51
41363,BKAIPAY51730362,1379,14,2026-05-19,57505.53,42010.9,15494.63,0,Auto Debit,Paid,863511.61
41364,BKAIPAY47698012,1379,15,2026-06-18,57505.53,32586.41,24919.12,0,Auto Debit,Paid,830925.2
41365,BKAIPAY33094241,1379,16,2026-07-18,57505.53,37744.32,19761.21,0,IMPS,Paid,793180.88
41366,BKAIPAY52989969,1379,17,2026-08-17,57505.53,36407.43,21098.1,0,Auto Debit,Paid,756773.45
41367,BKAIPAY99726649,1379,18,2026-09-16,57505.53,35620.1,21885.43,0,Auto Debit,Paid,721153.35
41368,BKAIPAY33998186,1379,19,2026-10-16,57505.53,32276.68,25228.85,0,NEFT,Paid,688876.67
41369,BKAIPAY18131009,1379,20,2026-11-15,57505.53,33918.03,23587.5,0,Auto Debit,Paid,654958.64
41370,BKAIPAY59797715,1379,21,2026-12-15,57505.53,36648.59,20856.94,0,Cash,Paid,618310.05
41371,BKAIPAY72962396,1379,22,2027-01-14,57505.53,42702.97,14802.56,0,Auto Debit,Paid,575607.08
41372,BKAIPAY49653751,1379,23,2027-02-13,57505.53,37520.2,19985.33,0,UPI,Paid,538086.88
41373,BKAIPAY89837268,1379,24,2027-03-15,57505.53,36881.86,20623.67,0,UPI,Paid,501205.02
41374,BKAIPAY96503145,1379,25,2027-04-14,57505.53,38301.23,19204.3,1088,Auto Debit,Late,462903.79
41375,BKAIPAY91838196,1380,1,2025-11-07,17450.62,12657.07,4793.55,0,IMPS,Paid,336355.33
41376,BKAIPAY25885564,1380,2,2025-12-07,17450.62,9975.41,7475.21,0,UPI,Paid,326379.92
41377,BKAIPAY56064586,1380,3,2026-01-06,17450.62,12452.53,4998.09,0,NEFT,Paid,313927.39
41378,BKAIPAY51916139,1380,4,2026-02-05,17450.62,13040.94,4409.68,0,IMPS,Paid,300886.45
41379,BKAIPAY51015836,1380,5,2026-03-07,17450.62,11478.6,5972.02,0,Cash,Paid,289407.85
41380,BKAIPAY93078601,1380,6,2026-04-06,17450.62,12215.45,5235.17,1476,UPI,Missed,277192.4
41381,BKAIPAY58462434,1380,7,2026-05-06,17450.62,11327.5,6123.12,1316,IMPS,Missed,265864.9
41382,BKAIPAY74355406,1380,8,2026-06-05,17450.62,13222.29,4228.33,0,Auto Debit,Paid,252642.61
41383,BKAIPAY59484126,1380,9,2026-07-05,17450.62,11727.41,5723.21,0,UPI,Paid,240915.2
41384,BKAIPAY61314434,1380,10,2026-08-04,17450.62,10582.78,6867.84,0,IMPS,Paid,230332.42
41385,BKAIPAY58358356,1380,11,2026-09-03,17450.62,10101.02,7349.6,0,IMPS,Paid,220231.4
41386,BKAIPAY48221282,1380,12,2026-10-03,17450.62,10637.08,6813.54,1059,Auto Debit,Late,209594.32
41387,BKAIPAY14242525,1380,13,2026-11-02,17450.62,13187.25,4263.37,0,IMPS,Paid,196407.07
41388,BKAIPAY46849088,1380,14,2026-12-02,17450.62,12227.45,5223.17,0,Auto Debit,Paid,184179.62
41389,BKAIPAY30049923,1380,15,2027-01-01,17450.62,10163.8,7286.82,0,Auto Debit,Paid,174015.82
41390,BKAIPAY26949132,1380,16,2027-01-31,17450.62,11235.0,6215.62,0,Auto Debit,Paid,162780.82
41391,BKAIPAY99293765,1380,17,2027-03-02,17450.62,12896.18,4554.44,0,Auto Debit,Paid,149884.64
41392,BKAIPAY31021530,1380,18,2027-04-01,17450.62,9707.88,7742.74,0,UPI,Paid,140176.76
41393,BKAIPAY22420668,1380,19,2027-05-01,17450.62,13050.08,4400.54,0,NEFT,Paid,127126.68
41394,BKAIPAY23758618,1380,20,2027-05-31,17450.62,12198.97,5251.65,0,NEFT,Paid,114927.71
41395,BKAIPAY28652202,1381,1,2025-07-07,62059.17,45435.73,16623.44,0,NEFT,Paid,2250753.56
41396,BKAIPAY28554746,1381,2,2025-08-06,62059.17,42938.58,19120.59,0,Auto Debit,Paid,2207814.98
41397,BKAIPAY83943598,1381,3,2025-09-05,62059.17,44558.15,17501.02,0,Auto Debit,Paid,2163256.83
41398,BKAIPAY18156264,1381,4,2025-10-05,62059.17,34874.77,27184.4,0,Auto Debit,Paid,2128382.06
41399,BKAIPAY81940992,1381,5,2025-11-04,62059.17,42704.95,19354.22,0,Auto Debit,Paid,2085677.11
41400,BKAIPAY62303165,1381,6,2025-12-04,62059.17,47044.7,15014.47,0,UPI,Paid,2038632.41
41401,BKAIPAY41436506,1381,7,2026-01-03,62059.17,45806.2,16252.97,1068,NEFT,Late,1992826.21
41402,BKAIPAY21985921,1381,8,2026-02-02,62059.17,40907.17,21152.0,0,UPI,Paid,1951919.04
41403,BKAIPAY50874426,1381,9,2026-03-04,62059.17,37192.87,24866.3,0,Auto Debit,Paid,1914726.17
41404,BKAIPAY82035790,1381,10,2026-04-03,62059.17,45390.73,16668.44,0,UPI,Paid,1869335.44
41405,BKAIPAY92380775,1381,11,2026-05-03,62059.17,34687.65,27371.52,0,Auto Debit,Paid,1834647.79
41406,BKAIPAY76330604,1381,12,2026-06-02,62059.17,38518.49,23540.68,0,UPI,Paid,1796129.3
41407,BKAIPAY81161427,1381,13,2026-07-02,62059.17,45284.71,16774.46,0,UPI,Paid,1750844.59
41408,BKAIPAY70823687,1381,14,2026-08-01,62059.17,36585.59,25473.58,0,Auto Debit,Paid,1714259.0
41409,BKAIPAY76583243,1381,15,2026-08-31,62059.17,41623.85,20435.32,0,UPI,Paid,1672635.15
41410,BKAIPAY61328151,1381,16,2026-09-30,62059.17,48872.03,13187.14,0,Auto Debit,Paid,1623763.12
41411,BKAIPAY73031950,1381,17,2026-10-30,62059.17,36676.2,25382.97,0,NEFT,Paid,1587086.92
41412,BKAIPAY60287433,1381,18,2026-11-29,62059.17,43531.58,18527.59,0,IMPS,Paid,1543555.34
41413,BKAIPAY10334603,1381,19,2026-12-29,62059.17,36951.32,25107.85,0,Auto Debit,Paid,1506604.02
41414,BKAIPAY74241737,1381,20,2027-01-28,62059.17,48073.8,13985.37,0,Cash,Paid,1458530.22
41415,BKAIPAY28185329,1381,21,2027-02-27,62059.17,48446.34,13612.83,0,Auto Debit,Paid,1410083.88
41416,BKAIPAY16461831,1381,22,2027-03-29,62059.17,37038.83,25020.34,0,Cash,Paid,1373045.05
41417,BKAIPAY57032352,1381,23,2027-04-28,62059.17,40914.99,21144.18,0,NEFT,Paid,1332130.06
41418,BKAIPAY43054037,1381,24,2027-05-28,62059.17,48681.54,13377.63,0,Auto Debit,Paid,1283448.52
41419,BKAIPAY66563379,1381,25,2027-06-27,62059.17,34220.99,27838.18,0,UPI,Paid,1249227.53
41420,BKAIPAY93474631,1381,26,2027-07-27,62059.17,38549.0,23510.17,0,NEFT,Paid,1210678.53
41421,BKAIPAY16445550,1381,27,2027-08-26,62059.17,44937.42,17121.75,0,IMPS,Paid,1165741.11
41422,BKAIPAY16997920,1381,28,2027-09-25,62059.17,43378.51,18680.66,0,Cash,Paid,1122362.6
41423,BKAIPAY34692305,1381,29,2027-10-25,62059.17,43991.72,18067.45,0,UPI,Paid,1078370.88
41424,BKAIPAY17616159,1381,30,2027-11-24,62059.17,45709.84,16349.33,0,Cash,Paid,1032661.04
41425,BKAIPAY63210868,1381,31,2027-12-24,62059.17,38776.46,23282.71,0,NEFT,Paid,993884.58
41426,BKAIPAY26776817,1381,32,2028-01-23,62059.17,42415.44,19643.73,0,Auto Debit,Paid,951469.14
41427,BKAIPAY86405972,1381,33,2028-02-22,62059.17,47768.5,14290.67,0,Auto Debit,Paid,903700.64
41428,BKAIPAY48916791,1381,34,2028-03-23,62059.17,47182.67,14876.5,0,Cheque,Paid,856517.97
41429,BKAIPAY96067333,1381,35,2028-04-22,62059.17,44577.62,17481.55,0,NEFT,Paid,811940.35
41430,BKAIPAY22979851,1381,36,2028-05-22,62059.17,42587.58,19471.59,0,Auto Debit,Paid,769352.77
41431,BKAIPAY84098113,1381,37,2028-06-21,62059.17,41698.07,20361.1,0,Cheque,Paid,727654.7
41432,BKAIPAY31062505,1382,1,2026-06-08,8292.94,6378.44,1914.5,0,Cash,Paid,267288.58
41433,BKAIPAY91920061,1382,2,2026-07-08,8292.94,5570.92,2722.02,0,NEFT,Paid,261717.66
41434,BKAIPAY67105316,1382,3,2026-08-07,8292.94,6283.86,2009.08,0,UPI,Paid,255433.8
41435,BKAIPAY33735893,1382,4,2026-09-06,8292.94,6559.43,1733.51,0,Auto Debit,Paid,248874.37
41436,BKAIPAY52320775,1382,5,2026-10-06,8292.94,5001.43,3291.51,0,NEFT,Paid,243872.94
41437,BKAIPAY24330138,1382,6,2026-11-05,8292.94,5468.53,2824.41,0,Cheque,Paid,238404.41
41438,BKAIPAY28089728,1382,7,2026-12-05,8292.94,5527.15,2765.79,0,UPI,Paid,232877.26
41439,BKAIPAY39806043,1382,8,2027-01-04,8292.94,4866.11,3426.83,0,IMPS,Paid,228011.15
41440,BKAIPAY68554674,1382,9,2027-02-03,8292.94,5941.85,2351.09,0,NEFT,Paid,222069.3
41441,BKAIPAY47348833,1382,10,2027-03-05,8292.94,5310.18,2982.76,0,Auto Debit,Paid,216759.12
41442,BKAIPAY68840608,1382,11,2027-04-04,8292.94,5633.17,2659.77,0,IMPS,Paid,211125.95
41443,BKAIPAY95885926,1382,12,2027-05-04,8292.94,5156.76,3136.18,0,NEFT,Paid,205969.19
41444,BKAIPAY47605741,1382,13,2027-06-03,8292.94,5176.64,3116.3,0,Cash,Paid,200792.55
41445,BKAIPAY21518402,1382,14,2027-07-03,8292.94,5148.88,3144.06,0,Auto Debit,Paid,195643.67
41446,BKAIPAY42918393,1382,15,2027-08-02,8292.94,6321.46,1971.48,0,Auto Debit,Paid,189322.21
41447,BKAIPAY21097474,1382,16,2027-09-01,8292.94,5321.86,2971.08,0,Auto Debit,Paid,184000.35
41448,BKAIPAY98806792,1382,17,2027-10-01,8292.94,6590.78,1702.16,1099,Cash,Late,177409.57
41449,BKAIPAY76357968,1382,18,2027-10-31,8292.94,6304.32,1988.62,0,Auto Debit,Paid,171105.25
41450,BKAIPAY81950335,1382,19,2027-11-30,8292.94,5203.42,3089.52,0,Auto Debit,Paid,165901.83
41451,BKAIPAY40769829,1382,20,2027-12-30,8292.94,6121.62,2171.32,0,NEFT,Paid,159780.21
41452,BKAIPAY69529625,1382,21,2028-01-29,8292.94,6582.81,1710.13,0,UPI,Paid,153197.4
41453,BKAIPAY80375767,1382,22,2028-02-28,8292.94,5295.43,2997.51,2199,NEFT,Missed,147901.97
41454,BKAIPAY71248228,1382,23,2028-03-29,8292.94,5457.21,2835.73,0,NEFT,Paid,142444.76
41455,BKAIPAY95282357,1382,24,2028-04-28,8292.94,6429.87,1863.07,0,UPI,Paid,136014.89
41456,BKAIPAY88618272,1382,25,2028-05-28,8292.94,5244.25,3048.69,298,Auto Debit,Late,130770.64
41457,BKAIPAY12115358,1382,26,2028-06-27,8292.94,5825.44,2467.5,0,Cash,Paid,124945.2
41458,BKAIPAY84366805,1382,27,2028-07-27,8292.94,5670.99,2621.95,0,IMPS,Paid,119274.21
41459,BKAIPAY14413922,1382,28,2028-08-26,8292.94,6047.74,2245.2,207,NEFT,Late,113226.47
41460,BKAIPAY57371920,1382,29,2028-09-25,8292.94,6297.22,1995.72,0,Auto Debit,Paid,106929.25
41461,BKAIPAY98788597,1382,30,2028-10-25,8292.94,5129.07,3163.87,0,UPI,Paid,101800.18
41462,BKAIPAY99988056,1382,31,2028-11-24,8292.94,4625.43,3667.51,0,Auto Debit,Paid,97174.75
41463,BKAIPAY42256565,1382,32,2028-12-24,8292.94,4980.68,3312.26,0,Auto Debit,Paid,92194.07
41464,BKAIPAY63558555,1382,33,2029-01-23,8292.94,5734.83,2558.11,0,Auto Debit,Paid,86459.24
41465,BKAIPAY92208503,1383,1,2024-10-26,6294.72,4010.06,2284.66,0,UPI,Paid,109294.9
41466,BKAIPAY92267226,1383,2,2024-11-25,6294.72,5001.08,1293.64,2692,UPI,Missed,104293.82
41467,BKAIPAY86162320,1383,3,2024-12-25,6294.72,4404.83,1889.89,0,Auto Debit,Paid,99888.99
41468,BKAIPAY55913838,1383,4,2025-01-24,6294.72,3554.21,2740.51,0,NEFT,Paid,96334.78
41469,BKAIPAY36693946,1383,5,2025-02-23,6294.72,4367.86,1926.86,0,Auto Debit,Paid,91966.92
41470,BKAIPAY22746364,1383,6,2025-03-25,6294.72,3530.15,2764.57,0,Auto Debit,Paid,88436.77
41471,BKAIPAY93956601,1383,7,2025-04-24,6294.72,3802.07,2492.65,0,IMPS,Paid,84634.7
41472,BKAIPAY99073491,1383,8,2025-05-24,6294.72,4514.14,1780.58,0,NEFT,Paid,80120.56
41473,BKAIPAY49051236,1383,9,2025-06-23,6294.72,4443.18,1851.54,0,UPI,Paid,75677.38
41474,BKAIPAY46919106,1383,10,2025-07-23,6294.72,4035.03,2259.69,0,Auto Debit,Paid,71642.35
41475,BKAIPAY97870994,1383,11,2025-08-22,6294.72,4732.63,1562.09,0,UPI,Paid,66909.72
41476,BKAIPAY91794556,1383,12,2025-09-21,6294.72,4567.86,1726.86,0,Auto Debit,Paid,62341.86
41477,BKAIPAY10852864,1383,13,2025-10-21,6294.72,3739.03,2555.69,0,NEFT,Paid,58602.83
41478,BKAIPAY49825972,1383,14,2025-11-20,6294.72,4818.9,1475.82,2265,Auto Debit,Missed,53783.93
41479,BKAIPAY25691409,1383,15,2025-12-20,6294.72,3599.89,2694.83,0,Auto Debit,Paid,50184.04
41480,BKAIPAY67028875,1383,16,2026-01-19,6294.72,3865.78,2428.94,0,Auto Debit,Paid,46318.26
41481,BKAIPAY66889042,1383,17,2026-02-18,6294.72,4698.45,1596.27,538,UPI,Late,41619.81
41482,BKAIPAY66644141,1383,18,2026-03-20,6294.72,3707.33,2587.39,0,Auto Debit,Paid,37912.48
41483,BKAIPAY62568868,1384,1,2025-01-21,69300.6,44318.29,24982.31,0,NEFT,Paid,3143509.31
41484,BKAIPAY55635470,1384,2,2025-02-20,69300.6,49779.14,19521.46,2135,NEFT,Missed,3093730.17
41485,BKAIPAY96635172,1384,3,2025-03-22,69300.6,40328.76,28971.84,0,Cash,Paid,3053401.41
41486,BKAIPAY52455428,1384,4,2025-04-21,69300.6,39893.83,29406.77,0,Auto Debit,Paid,3013507.58
41487,BKAIPAY93261408,1384,5,2025-05-21,69300.6,49765.55,19535.05,0,IMPS,Paid,2963742.03
41488,BKAIPAY65101796,1384,6,2025-06-20,69300.6,50380.29,18920.31,0,NEFT,Paid,2913361.74
41489,BKAIPAY71207739,1384,7,2025-07-20,69300.6,45291.51,24009.09,0,Auto Debit,Paid,2868070.23
41490,BKAIPAY60603982,1384,8,2025-08-19,69300.6,42631.86,26668.74,0,Cash,Paid,2825438.37
41491,BKAIPAY11895480,1384,9,2025-09-18,69300.6,54135.62,15164.98,0,Auto Debit,Paid,2771302.75
41492,BKAIPAY61258264,1384,10,2025-10-18,69300.6,45536.25,23764.35,0,UPI,Paid,2725766.5
41493,BKAIPAY24405241,1384,11,2025-11-17,69300.6,55078.22,14222.38,0,Cheque,Paid,2670688.28
41494,BKAIPAY43234796,1384,12,2025-12-17,69300.6,47600.4,21700.2,0,Cheque,Paid,2623087.88
41495,BKAIPAY21232943,1384,13,2026-01-16,69300.6,49739.22,19561.38,0,UPI,Paid,2573348.66
41496,BKAIPAY41500730,1384,14,2026-02-15,69300.6,47348.39,21952.21,0,NEFT,Paid,2526000.27
41497,BKAIPAY58791231,1384,15,2026-03-17,69300.6,52929.94,16370.66,0,UPI,Paid,2473070.33
41498,BKAIPAY53702951,1384,16,2026-04-16,69300.6,51519.03,17781.57,0,UPI,Paid,2421551.3
41499,BKAIPAY99080543,1384,17,2026-05-16,69300.6,52092.04,17208.56,0,NEFT,Paid,2369459.26
41500,BKAIPAY86339009,1384,18,2026-06-15,69300.6,49431.9,19868.7,0,Auto Debit,Paid,2320027.36
41501,BKAIPAY12807637,1384,19,2026-07-15,69300.6,41948.83,27351.77,1296,IMPS,Late,2278078.53
41502,BKAIPAY33083949,1384,20,2026-08-14,69300.6,51111.24,18189.36,1028,Cash,Late,2226967.29
41503,BKAIPAY89403448,1384,21,2026-09-13,69300.6,44374.54,24926.06,0,Auto Debit,Paid,2182592.75
41504,BKAIPAY21671675,1384,22,2026-10-13,69300.6,48526.07,20774.53,0,UPI,Paid,2134066.68
41505,BKAIPAY10399033,1384,23,2026-11-12,69300.6,50485.73,18814.87,0,NEFT,Paid,2083580.95
41506,BKAIPAY47568647,1384,24,2026-12-12,69300.6,45384.39,23916.21,0,NEFT,Paid,2038196.56
41507,BKAIPAY63716653,1384,25,2027-01-11,69300.6,51570.01,17730.59,0,Auto Debit,Paid,1986626.55
