loan_id,loan_number,customer_id,account_id,loan_type_id,branch_id,loan_amount,interest_rate,tenure_months,emi_amount,outstanding_balance,disbursement_date,maturity_date,loan_status,collateral_value,credit_score,purpose,risk_category
814,BKAILN80312275,4224,669,5,78,33568679,9.5,11,3198558.59,5821197.0,2018-05-28,2019-04-23,Active,47540273.54,396,Home Purchase,High
815,BKAILN19313264,2825,6177,11,82,1609648,10.99,34,55310.07,1319966.66,2025-03-11,2027-12-26,Active,2410697.47,683,Education,Medium
816,BKAILN78092509,2439,14586,9,4,100837,10.48,34,3440.71,74188.89,2020-07-23,2023-05-09,Active,173013.14,481,Business Expansion,High
817,BKAILN71024383,8979,12742,5,58,233004,10.81,9,27069.37,127659.62,2024-05-20,2025-02-14,Closed,354737.49,645,Business Expansion,High
818,BKAILN79772254,1491,10504,6,68,1529216,12.72,30,59774.98,1268968.86,2020-02-12,2022-07-31,Active,0.0,401,Agriculture,High
819,BKAILN13198965,8049,3419,9,42,6661293,12.39,30,259339.8,3089602.8,2020-09-20,2023-03-09,Active,9085649.7,802,Agriculture,Low
820,BKAILN82851642,2841,10278,5,95,4869124,9.49,31,177724.92,4635902.06,2023-05-24,2025-12-09,Active,6402819.58,884,Home Purchase,Low
821,BKAILN38788785,1617,14983,1,24,4255545,10.43,218,43596.42,3678062.09,2019-08-17,2037-07-13,Closed,6196592.31,345,Working Capital,High
822,BKAILN48982422,78,7878,2,85,5130802,15.86,75,108244.79,4670510.72,2023-03-12,2029-05-09,Active,0.0,419,Working Capital,High
823,BKAILN86576546,5075,6714,3,84,169732,11.96,76,3195.52,111953.08,2022-09-28,2028-12-25,Active,217380.81,732,Vehicle Purchase,Medium
824,BKAILN94092385,6480,1370,7,90,3581806,13.3,118,54557.51,1175129.43,2020-01-11,2029-09-20,Active,0.0,310,Education,High
825,BKAILN63446108,4667,17573,11,37,384284,12.26,28,15850.46,151654.11,2019-06-25,2021-10-12,Active,676513.61,562,Vehicle Purchase,High
826,BKAILN74266104,1792,3651,2,30,481424,16.21,62,11514.58,479499.56,2019-09-10,2024-10-13,Active,0.0,780,Agriculture,Low
827,BKAILN35363046,3448,10418,3,6,641349,9.02,68,12081.1,319277.28,2023-11-26,2029-06-27,Active,1050778.89,815,Education,Low
828,BKAILN18542875,3691,6029,6,81,1234250,17.02,44,37900.76,1175177.76,2023-10-14,2027-05-26,Active,0.0,817,Personal Expenses,Low
829,BKAILN18741781,6717,16976,1,69,1015430,10.21,137,12580.69,601551.92,2023-11-23,2035-02-23,Active,1342690.39,414,Education,High
830,BKAILN86095382,1961,7358,12,98,800913,16.1,17,53003.37,122199.93,2019-03-12,2020-08-03,Active,0.0,696,Business Expansion,Medium
831,BKAILN92222921,4097,11310,1,82,4704446,9.71,353,40416.73,2374353.13,2021-03-01,2050-02-27,Active,7638367.09,802,Education,Low
832,BKAILN29325175,698,15072,8,53,36068558,10.88,152,438142.8,15555297.33,2023-09-15,2036-03-10,Active,40204034.15,607,Medical,High
833,BKAILN72212219,5957,11070,7,42,936420,10.19,172,10374.67,467745.16,2020-06-06,2034-07-23,Active,0.0,697,Education,Medium
834,BKAILN72193264,8982,13377,12,48,9767973,13.68,13,812701.73,6773047.82,2017-04-28,2018-05-23,Active,0.0,672,Medical,Medium
835,BKAILN98536920,6297,16958,7,56,334598,10.28,39,10128.65,135149.1,2023-01-25,2026-04-09,Active,0.0,460,Personal Expenses,High
836,BKAILN30224364,6739,10371,1,60,2722850,9.81,218,26802.27,1257109.45,2018-04-24,2036-03-20,Active,4485354.18,502,Education,High
837,BKAILN22072478,5134,11689,8,26,328180,10.11,216,3304.54,304601.78,2025-05-28,2043-02-23,Active,560736.43,639,Medical,High
838,BKAILN31449657,2491,5350,5,54,1161652,10.52,17,73849.35,419085.64,2023-07-16,2024-12-07,Active,1360352.16,875,Agriculture,Low
839,BKAILN28199754,6242,15494,3,49,3179584,10.58,64,65221.92,2919704.97,2023-11-10,2029-02-11,Active,3713589.58,340,Home Purchase,High
840,BKAILN56147922,5567,2786,10,48,1424711,9.06,116,18478.94,1386624.25,2025-04-12,2034-10-22,Active,2511228.17,880,Education,Low
841,BKAILN12141515,9672,13689,10,22,732725,7.9,62,14431.98,698935.82,2016-08-11,2021-09-14,Active,848606.11,806,Vehicle Purchase,Low
842,BKAILN68109521,5530,1326,4,35,3336170,10.55,157,39265.8,1254308.2,2017-08-24,2030-07-17,Active,0.0,759,Personal Expenses,Low
843,BKAILN14829577,4429,12293,11,43,66448,9.82,59,1424.43,18584.05,2021-03-26,2026-01-29,Active,94959.82,697,Agriculture,Medium
844,BKAILN99418882,5221,16673,7,15,1048590,13.39,45,29766.89,966822.65,2024-07-26,2028-04-06,Active,0.0,386,Education,High
845,BKAILN55786338,1154,5120,2,75,2645949,12.32,34,92587.97,287563.64,2024-08-28,2027-06-14,Active,0.0,313,Personal Expenses,High
846,BKAILN22308286,1501,126,11,56,4569285,12.99,74,90061.81,4232080.7,2023-04-07,2029-05-05,Active,7989821.37,490,Medical,High
847,BKAILN91263173,3049,15376,4,37,1171938,8.7,44,31204.34,864203.33,2023-04-16,2026-11-26,Active,0.0,807,Home Purchase,Low
848,BKAILN35259577,3065,10532,8,97,7208399,9.65,61,149979.57,7031442.5,2019-01-19,2024-01-23,Default,11461188.0,377,Education,High
849,BKAILN81209329,115,8247,7,37,205566,12.99,163,2690.45,173091.04,2022-09-09,2036-01-29,Active,0.0,546,Business Expansion,High
850,BKAILN52734662,9637,11845,1,90,4599820,8.39,208,42026.37,2306068.27,2017-06-21,2034-07-22,Active,8206158.76,390,Business Expansion,High
851,BKAILN40616624,9622,5589,10,6,1445369,7.79,119,17472.97,780757.56,2016-12-10,2026-09-19,Active,2142241.85,494,Agriculture,High
852,BKAILN28714249,5190,12500,8,81,467465,12.08,143,6181.7,362517.65,2017-03-24,2028-12-21,Active,651514.39,325,Working Capital,High
853,BKAILN36542426,356,16297,1,51,396959,9.23,329,3320.18,179489.97,2025-04-26,2052-05-04,Active,478307.76,645,Vehicle Purchase,High
854,BKAILN18979981,5297,15621,4,78,1546766,9.26,179,15969.69,237868.44,2018-01-13,2032-09-26,Active,0.0,408,Medical,High
855,BKAILN90411964,2121,17356,9,37,1528668,13.75,25,70669.56,1093994.02,2022-01-07,2024-01-27,Active,2140591.05,424,Working Capital,High
856,BKAILN41331564,5121,15604,12,36,1493050,15.68,17,98512.13,430760.44,2022-09-28,2024-02-20,Active,0.0,634,Working Capital,High
857,BKAILN12603460,5136,16744,12,13,4400296,11.67,10,463907.3,2374967.92,2022-09-16,2023-07-13,Active,0.0,781,Education,Low
858,BKAILN58826054,968,15524,10,32,1470330,7.96,79,23972.62,402669.79,2016-10-13,2023-04-10,Active,2409814.97,446,Home Purchase,High
859,BKAILN36851375,3084,19582,6,78,1678344,13.49,91,29553.04,1081346.84,2021-12-24,2029-06-15,Active,0.0,849,Home Purchase,Low
860,BKAILN29335352,4852,829,12,4,1557236,15.81,22,81998.66,573622.38,2025-05-19,2027-03-10,Active,0.0,509,Agriculture,High
861,BKAILN71195665,4522,6481,2,91,1812587,13.26,30,71316.59,693637.73,2016-12-30,2019-06-18,Active,0.0,580,Vehicle Purchase,High
862,BKAILN13417889,7115,10614,3,51,759869,10.66,44,20939.77,291593.54,2023-11-30,2027-07-12,Active,1219096.49,863,Home Purchase,Low
863,BKAILN28778595,2484,3351,11,67,2165178,10.63,60,46677.68,473481.3,2017-07-01,2022-06-05,Active,2478510.72,369,Medical,High
864,BKAILN96143448,6488,5079,2,71,670203,16.16,57,16917.63,104508.38,2019-05-23,2024-01-27,Active,0.0,726,Medical,Medium
865,BKAILN41227854,2501,4512,8,65,169221,9.56,126,2132.93,51268.53,2017-09-06,2028-01-12,Active,191164.97,524,Agriculture,High
866,BKAILN88213929,8053,235,11,45,1107418,12.18,25,50377.53,310201.03,2025-01-19,2027-02-08,Active,1246071.07,535,Working Capital,High
867,BKAILN78569102,6364,5239,9,26,9498224,13.54,22,489956.75,6273697.26,2017-02-26,2018-12-18,Active,12214266.85,683,Vehicle Purchase,Medium
868,BKAILN64450900,3353,6057,6,15,255852,12.37,45,7134.63,248422.39,2018-09-26,2022-06-07,Active,0.0,824,Business Expansion,Low
869,BKAILN86080861,4135,7105,12,66,3252461,16.1,12,295252.51,1682829.15,2021-06-15,2022-06-10,Active,0.0,535,Home Purchase,High
870,BKAILN74448074,9189,19554,4,37,40728098,11.82,109,611131.39,31705715.59,2018-10-02,2027-09-15,Active,0.0,803,Medical,Low
871,BKAILN86250555,2614,3187,2,7,5419666,15.12,12,489476.84,2022087.65,2025-07-02,2026-06-27,Active,0.0,690,Medical,Medium
872,BKAILN71327790,3354,3943,7,82,3751068,13.58,107,60639.4,1394816.27,2024-02-27,2032-12-11,Active,0.0,569,Home Purchase,High
873,BKAILN38920642,1068,13027,8,87,992418,9.61,88,15757.49,727034.57,2025-04-01,2032-06-23,Active,1424921.2,456,Home Purchase,High
874,BKAILN37205749,4380,800,8,86,2055655,10.51,179,22788.39,1826939.21,2016-11-14,2031-07-29,Active,3282739.65,790,Medical,Low
875,BKAILN48455675,5965,2898,4,77,47510124,11.26,24,2220083.55,38614679.74,2020-01-09,2021-12-29,Active,0.0,348,Personal Expenses,High
876,BKAILN72744663,5693,9583,9,19,4268142,10.24,54,98974.95,1990240.94,2021-08-12,2026-01-18,Active,6428454.62,681,Personal Expenses,Medium
877,BKAILN32048771,701,11255,11,65,681290,11.67,47,18128.96,463902.44,2021-06-24,2025-05-04,Closed,964391.97,852,Education,Low
878,BKAILN77294573,8913,1376,10,67,4406242,8.02,92,64272.55,764787.26,2021-01-21,2028-08-12,Active,6139143.16,414,Home Purchase,High
879,BKAILN80212115,6436,7179,5,74,136351,10.8,27,5711.02,116283.12,2017-04-18,2019-07-07,Active,185618.09,704,Agriculture,Medium
880,BKAILN77714331,1767,16227,12,19,4700722,15.01,9,555509.41,1266835.27,2017-01-20,2017-10-17,Closed,0.0,300,Vehicle Purchase,High
881,BKAILN34926126,1169,2197,4,33,482659,11.52,101,7485.41,176752.46,2025-02-25,2033-06-13,Active,0.0,512,Business Expansion,High
882,BKAILN95257731,9722,1373,7,87,1963432,14.7,115,31922.54,733161.11,2023-03-02,2032-08-11,Active,0.0,789,Home Purchase,Low
883,BKAILN75808087,448,12451,8,5,3986412,10.12,67,78126.67,2869148.39,2020-10-05,2026-04-07,Default,6115802.63,659,Business Expansion,Medium
884,BKAILN53335214,5076,18109,8,100,1014620,9.88,83,16921.6,321878.84,2021-09-20,2028-07-15,Active,1814952.43,335,Personal Expenses,High
885,BKAILN72166964,4502,18516,4,50,9978044,10.95,48,257645.55,1618335.44,2020-07-08,2024-06-17,Active,0.0,485,Home Purchase,High
886,BKAILN30776392,1259,6525,5,62,8789352,9.76,28,352273.63,3175223.65,2025-01-20,2027-05-10,Active,11707337.08,412,Home Purchase,High
887,BKAILN40699959,7286,3805,7,13,142605,13.77,179,1880.32,89158.48,2017-11-04,2032-07-18,Active,0.0,805,Education,Low
888,BKAILN59430818,8905,3485,12,54,3837514,16.37,25,182195.16,454683.41,2020-09-05,2022-09-25,Active,0.0,837,Vehicle Purchase,Low
889,BKAILN26241805,396,5309,7,12,636683,12.57,120,9345.57,590426.07,2019-10-25,2029-09-02,Active,0.0,440,Medical,High
890,BKAILN15335928,3806,6634,8,19,14484140,11.31,199,161481.05,3866673.94,2018-02-21,2034-06-27,Active,20122512.07,873,Agriculture,Low
891,BKAILN42705658,7871,6998,1,25,525513,9.09,250,4691.99,196021.46,2025-05-27,2045-12-08,Active,876567.89,627,Personal Expenses,High
892,BKAILN74114251,8412,2379,8,73,253349,9.75,104,3617.85,220935.8,2024-01-29,2032-08-14,Active,304470.23,369,Agriculture,High
893,BKAILN62449097,7370,19872,11,29,484097,10.95,38,15132.94,388521.15,2021-11-28,2025-01-11,Active,541881.56,682,Education,Medium
894,BKAILN66011264,1087,18406,8,11,1854847,11.15,190,20827.74,1015380.6,2022-04-11,2037-11-18,Active,2137783.11,331,Education,High
895,BKAILN78644309,7992,12652,11,97,3948284,9.66,41,113447.66,1557120.26,2018-09-18,2022-01-30,Active,5194754.51,781,Education,Low
896,BKAILN40580466,5130,10623,8,31,1218086,10.18,237,11946.93,1145908.05,2022-06-30,2041-12-17,Active,2085760.4,825,Working Capital,Low
897,BKAILN49596283,3113,11846,5,92,1917885,8.58,16,127282.51,1329477.91,2017-12-28,2019-04-22,Active,3141150.1,442,Working Capital,High
898,BKAILN34572290,8143,12288,4,32,322688,11.69,172,3874.79,216233.17,2016-08-23,2030-10-09,Active,0.0,645,Vehicle Purchase,High
899,BKAILN18931707,3096,8350,10,64,126724,8.38,55,2782.74,105409.41,2021-04-12,2025-10-18,Active,226672.14,303,Vehicle Purchase,High
900,BKAILN26497586,5921,1786,9,6,189303,12.05,24,8915.57,84844.89,2020-08-07,2022-07-28,Active,224061.18,485,Vehicle Purchase,High
901,BKAILN24956155,5532,9083,2,37,116805,14.61,46,3331.35,71240.61,2018-02-05,2021-11-16,Active,0.0,310,Medical,High
902,BKAILN33064287,6280,6657,4,70,444121,10.97,170,5158.06,277890.07,2019-04-18,2033-04-04,Active,0.0,525,Education,High
903,BKAILN33292561,3611,9158,2,14,2522457,14.78,46,72157.41,801692.47,2023-01-09,2026-10-20,Active,0.0,469,Vehicle Purchase,High
904,BKAILN69395043,2464,12599,7,79,495429,12.69,165,6360.32,231702.81,2024-08-01,2038-02-19,Active,0.0,754,Home Purchase,Low
905,BKAILN91410291,3367,12222,9,19,1530792,12.94,25,70183.16,852350.19,2019-11-27,2021-12-16,Active,2099527.87,752,Agriculture,Low
906,BKAILN13258266,9230,7998,3,83,164257,11.31,37,5279.02,149245.12,2022-03-30,2025-04-13,Active,224311.14,780,Personal Expenses,Low
907,BKAILN22007239,7166,8354,12,45,1223904,15.3,18,76525.9,612924.76,2017-05-19,2018-11-10,Active,0.0,734,Working Capital,Medium
908,BKAILN22075904,2602,3028,5,79,4705364,9.44,11,448214.3,4617116.53,2025-02-04,2025-12-31,Active,6376710.65,534,Home Purchase,High
909,BKAILN51822022,2731,17057,5,9,7459145,8.24,35,240480.36,6593196.78,2022-05-19,2025-04-03,Active,9176344.98,719,Business Expansion,Medium
910,BKAILN90884211,1263,2208,10,99,9596442,7.16,95,132628.03,3000046.42,2023-08-15,2031-06-04,Active,15982011.54,500,Education,High
911,BKAILN46552513,8410,679,9,65,6281097,10.06,41,181666.04,5076492.66,2022-09-30,2026-02-11,Active,8340257.31,475,Home Purchase,High
912,BKAILN33507564,1801,8134,7,21,826966,10.24,24,38251.95,426850.65,2022-05-16,2024-05-05,Active,0.0,765,Home Purchase,Low
913,BKAILN80471123,7646,17029,2,46,3932621,17.87,29,167982.15,2341027.04,2021-01-27,2023-06-16,Active,0.0,713,Agriculture,Medium
914,BKAILN91120624,6757,12537,5,49,137501,9.57,19,7827.79,136846.93,2018-10-11,2020-05-03,Active,232288.99,418,Home Purchase,High
915,BKAILN97116877,4948,12988,6,32,6234553,14.41,108,103335.24,4880910.45,2016-08-21,2025-07-05,Active,0.0,443,Medical,High
916,BKAILN95902415,1660,9681,8,48,1995040,9.89,162,22357.38,1922533.31,2020-11-02,2034-02-22,Active,2537204.5,449,Personal Expenses,High
917,BKAILN19094010,5776,10862,7,25,1754593,14.38,122,27441.86,1650334.14,2025-01-18,2035-01-26,Active,0.0,790,Education,Low
918,BKAILN64145049,5473,15083,1,45,440247,10.48,157,5163.16,293912.0,2023-01-19,2035-12-12,Active,598685.95,759,Vehicle Purchase,Low
919,BKAILN86014287,8290,2205,6,20,3838774,11.36,78,69823.68,2685944.16,2025-02-04,2031-07-03,Closed,0.0,861,Agriculture,Low
920,BKAILN47011857,6462,7217,6,6,3120324,15.62,68,69432.12,573735.98,2023-04-20,2028-11-19,Active,0.0,693,Home Purchase,Medium
921,BKAILN45635838,7908,2166,3,29,1375748,9.38,60,28812.66,138276.82,2023-02-21,2028-01-26,Active,1577102.18,338,Education,High
922,BKAILN94761786,5350,17260,11,20,41469112,11.47,29,1644081.39,25683442.92,2022-08-10,2024-12-27,Active,61521407.88,638,Vehicle Purchase,High
923,BKAILN16883566,9695,9842,10,33,546610,9.33,43,15003.89,202525.59,2019-10-18,2023-04-30,Active,973475.68,714,Education,Medium
924,BKAILN50142446,1330,7947,9,21,1473808,10.51,26,63630.52,1132284.26,2020-11-15,2023-01-04,Active,2053757.45,639,Business Expansion,High
925,BKAILN25868079,5047,7723,6,63,1351286,17.48,19,81929.07,541064.74,2025-02-27,2026-09-20,Active,0.0,679,Personal Expenses,Medium
926,BKAILN21123747,1650,2691,7,11,993065,12.74,115,14994.31,391693.25,2018-10-18,2028-03-29,Active,0.0,685,Home Purchase,Medium
927,BKAILN57949350,9372,2868,3,6,98399,10.51,55,2262.11,12734.42,2023-07-06,2028-01-11,Active,128311.91,675,Vehicle Purchase,Medium
928,BKAILN24433569,4380,19444,6,38,4576827,11.7,86,78857.55,3852644.04,2021-02-13,2028-03-08,Active,0.0,802,Business Expansion,Low
929,BKAILN55453854,2668,15489,10,58,292397,7.85,20,15644.78,88132.17,2018-09-13,2020-05-05,Active,379703.21,702,Vehicle Purchase,Medium
930,BKAILN17885034,9629,3858,5,19,260288,9.96,32,9295.47,60868.04,2020-04-30,2022-12-16,Active,314597.96,381,Personal Expenses,High
931,BKAILN88875839,4957,6874,3,61,198098,9.24,28,7892.09,97424.86,2020-02-07,2022-05-27,Active,234911.14,865,Working Capital,Low
932,BKAILN70345934,2178,10713,3,96,84632,10.02,46,2223.31,43767.74,2019-12-03,2023-09-13,Default,150356.09,631,Agriculture,High
933,BKAILN54903382,2428,1378,11,18,6543185,10.76,82,113034.73,6274002.39,2023-08-30,2030-05-25,Active,9101967.66,798,Personal Expenses,Low
934,BKAILN74800099,8210,6610,5,28,2161268,10.72,29,84927.05,1412149.25,2016-07-12,2018-11-29,Active,2887509.96,407,Vehicle Purchase,High
935,BKAILN48949083,8828,14957,9,6,4567856,11.26,45,124911.03,3746790.74,2017-04-20,2020-12-30,Active,6479351.86,860,Home Purchase,Low
936,BKAILN50303235,635,7520,7,86,9797426,12.74,28,406329.63,2945200.21,2018-11-16,2021-03-05,Closed,0.0,571,Vehicle Purchase,High
937,BKAILN46726628,8770,17910,7,54,585028,10.96,147,7247.67,83651.62,2020-09-05,2032-10-02,Active,0.0,377,Vehicle Purchase,High
938,BKAILN33788309,8931,6563,10,2,4240136,8.99,75,74103.63,3956327.75,2022-11-14,2029-01-11,Active,5818817.34,636,Business Expansion,High
939,BKAILN67237068,3344,5371,6,47,2544746,15.53,73,54090.34,843286.17,2017-12-20,2023-12-19,Active,0.0,465,Vehicle Purchase,High
940,BKAILN34021010,1858,14788,5,44,5639429,10.99,28,229250.41,5403853.0,2025-06-19,2027-10-07,Active,6463843.54,576,Personal Expenses,High
941,BKAILN12446459,1416,2079,9,21,1083639,10.05,54,25028.5,895022.65,2021-02-25,2025-08-03,Active,1605642.12,556,Education,High
942,BKAILN64017185,3480,5490,9,25,1503887,13.17,46,41812.57,1223259.86,2021-02-19,2024-11-30,Active,2109473.85,824,Personal Expenses,Low
943,BKAILN14882771,7421,6164,10,1,4755766,9.24,20,257480.28,1854713.57,2021-02-27,2022-10-20,Active,6459326.86,342,Home Purchase,High
944,BKAILN89575745,2225,15514,11,64,227589,13.24,65,4924.18,144560.81,2024-06-04,2029-10-06,Active,339787.78,419,Working Capital,High
945,BKAILN17370298,4919,4487,2,90,1838152,15.19,16,127634.05,669282.51,2020-09-23,2022-01-16,Active,0.0,409,Agriculture,High
946,BKAILN53990376,3028,3050,3,18,656023,9.66,78,11358.29,242622.31,2017-03-21,2023-08-17,Closed,732064.31,591,Business Expansion,High
947,BKAILN16587232,4531,10207,6,98,1199999,11.79,45,33123.31,984400.49,2018-12-22,2022-09-02,Active,0.0,537,Business Expansion,High
948,BKAILN51861461,6885,3047,12,85,412011,13.79,24,19740.99,320162.1,2020-12-22,2022-12-12,Active,0.0,341,Home Purchase,High
949,BKAILN89303061,9195,8113,3,11,508409,8.97,84,8172.09,236608.37,2021-06-14,2028-05-08,Active,597290.92,462,Education,High
950,BKAILN42022542,6684,174,11,88,2070656,13.17,68,43373.24,522701.13,2024-01-31,2029-09-01,Active,3665276.65,821,Vehicle Purchase,Low
951,BKAILN49286375,5641,4464,10,52,491366,9.38,111,6637.67,320337.3,2023-02-19,2032-04-02,Default,674109.34,840,Agriculture,Low
952,BKAILN43948523,2101,18895,10,24,4964972,7.86,43,132862.28,502988.28,2019-12-03,2023-06-15,Active,5859796.51,495,Business Expansion,High
953,BKAILN87118114,47,6888,11,92,3048560,10.5,69,59040.76,2953133.68,2024-01-05,2029-09-05,Active,3943569.5,415,Home Purchase,High
954,BKAILN46918544,7265,6605,7,82,802795,10.09,64,16271.43,353913.92,2020-11-22,2026-02-24,Active,0.0,831,Agriculture,Low
955,BKAILN68155654,7596,5198,6,8,9109691,12.32,97,148757.29,1312160.65,2020-08-06,2028-07-25,Active,0.0,303,Home Purchase,High
956,BKAILN73516387,8677,2140,12,76,1366972,13.25,15,99387.58,660981.62,2023-07-08,2024-09-30,Active,0.0,314,Vehicle Purchase,High
957,BKAILN96600010,7962,12602,11,29,410936,10.4,36,13337.06,203132.39,2023-01-11,2025-12-26,Default,490427.75,540,Education,High
958,BKAILN12724561,1032,18585,2,14,5829085,12.51,59,132775.71,4777023.78,2019-09-17,2024-07-22,Active,0.0,713,Vehicle Purchase,Medium
959,BKAILN12626646,5364,18150,5,54,9818532,10.43,30,373218.65,5374006.83,2018-06-19,2020-12-05,Active,14431567.54,452,Home Purchase,High
960,BKAILN85701752,5848,3149,8,49,1142438,9.68,87,18324.68,527530.23,2018-06-14,2025-08-06,Active,1929962.8,878,Medical,Low
961,BKAILN20236554,1691,18520,4,18,1488564,9.8,110,20560.38,1431628.83,2020-09-02,2029-09-15,Active,0.0,316,Home Purchase,High
962,BKAILN59778266,1587,1200,4,33,2430400,10.37,160,28093.64,1857365.22,2023-01-10,2036-03-02,Active,0.0,523,Agriculture,High
963,BKAILN94437310,3952,1448,2,61,159620,17.93,69,3722.99,129609.78,2022-09-11,2028-05-12,Active,0.0,849,Education,Low
964,BKAILN10012470,6998,11435,11,46,53332,12.53,70,1077.74,33310.7,2019-11-08,2025-08-08,Active,93190.62,584,Education,High
965,BKAILN36287354,3426,6477,1,17,349737,9.91,280,3209.07,108697.42,2023-09-29,2046-09-28,Active,395777.4,483,Home Purchase,High
966,BKAILN18491684,2607,15524,11,49,2494409,11.3,63,52673.58,922019.07,2016-12-19,2022-02-21,Active,3942991.68,457,Working Capital,High
967,BKAILN45720719,8524,18187,1,87,491926,9.45,295,4298.92,232950.35,2023-10-12,2048-01-04,Active,690778.68,470,Working Capital,High
968,BKAILN44927300,9934,7018,8,94,1885204,9.55,212,18437.71,1608118.65,2018-08-26,2036-01-24,Active,2661065.46,623,Home Purchase,High
969,BKAILN40834888,8742,3709,4,72,455042,10.12,120,6043.69,97424.97,2017-09-18,2027-07-28,Active,0.0,355,Education,High
970,BKAILN21216291,5557,17206,1,69,5425791,9.42,257,49185.59,4861394.32,2019-05-29,2040-07-07,Active,6885580.07,865,Vehicle Purchase,Low
971,BKAILN79518752,2422,14495,6,10,143485,14.84,117,2326.8,42824.11,2016-08-23,2026-04-03,Active,0.0,391,Business Expansion,High
